No,ID,Weight,Fat,Visibility,Category,Price,Security,StoreCode,OperationYear,Size,Area,Type,Sales
203,FDN57,18.25,Low Fat,0.054344186,Snack Foods,140.2154,Brinks,OUT045,2002,,Tier 2,Supermarket Type1,1701.7848
204,FDI24,,Low Fat,0.078362484,Baking Goods,177.937,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,6704.606
205,FDI19,15.1,Low Fat,0.052339069,Meat,242.7512,G4S,OUT046,1997,Small,Tier 1,Supermarket Type1,4119.9704
206,FDF24,15.5,Regular,0.042464962,Baking Goods,81.5934,Prosegur,OUT010,1998,,Tier 3,Grocery Store,327.5736
207,FDG52,13.65,Low Fat,0.065732883,Frozen Foods,45.7402,G4S,OUT049,1999,Medium,Tier 1,Supermarket Type1,780.9834
208,DRF36,16.1,LF,0.023625114,Soft Drinks,189.3846,G4S,OUT045,2002,,Tier 2,Supermarket Type1,3630.6074
209,FDS45,,Regular,0.051643608,Snack Foods,107.3622,GardaWorld,OUT019,1985,Small,Tier 1,Grocery Store,317.5866
210,FDX40,12.85,Low Fat,0.165694219,Frozen Foods,39.7164,Prosegur,OUT010,1998,,Tier 3,Grocery Store,231.6984
211,DRK12,9.5,LF,0.041878397,Soft Drinks,32.99,Brinks,OUT035,2004,Small,Tier 2,Supermarket Type1,133.16
212,DRC27,13.8,Low Fat,0.058091482,Dairy,245.1802,Brinks,OUT035,2004,Small,Tier 2,Supermarket Type1,5650.6446
213,FDL58,5.78,Regular,0,Snack Foods,263.7568,AHS,OUT017,2007,,Tier 2,Supermarket Type1,2636.568
214,NCD30,19.7,Low Fat,0.026903714,Household,96.0726,GardaWorld,OUT045,2002,,Tier 2,Supermarket Type1,1272.3438
215,NCZ54,14.65,Low Fat,0,Household,161.5552,Epic,OUT010,1998,,Tier 3,Grocery Store,324.9104
216,FDE10,6.67,Regular,0.150554711,Snack Foods,130.0626,Epic,OUT010,1998,,Tier 3,Grocery Store,131.1626
217,FDR44,6.11,Regular,0,Fruits and Vegetables,131.2968,Allied Universal,OUT010,1998,,Tier 3,Grocery Store,260.9936
218,FDP28,13.65,Regular,0.134975628,Frozen Foods,260.0936,Brinks,OUT010,1998,,Tier 3,Grocery Store,260.9936
219,FDX15,17.2,Low Fat,0.15616879,Meat,160.6578,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,3690.5294
220,FDA39,6.32,LF,0,Meat,40.2822,G4S,OUT035,2004,Small,Tier 2,Supermarket Type1,1139.1838
221,FDY24,4.88,Regular,0.133700752,Baking Goods,52.9298,Brinks,OUT049,1999,Medium,Tier 1,Supermarket Type1,1995.4026
222,FDC60,5.425,Regular,0.115119905,Baking Goods,88.3514,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,1416.8224
223,FDH28,15.85,Regular,0.110030997,Frozen Foods,37.2506,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,265.6542
224,FDT25,7.5,Low Fat,0.051038045,Canned,121.7072,Epic,OUT017,2007,,Tier 2,Supermarket Type1,3552.7088
225,DRJ13,12.65,Low Fat,0.062837968,Soft Drinks,161.5578,NSPS,OUT013,1987,High,Tier 3,Supermarket Type1,2406.867
226,NCO07,,Low Fat,0.017116983,Others,211.956,GardaWorld,OUT019,1985,Small,Tier 1,Grocery Store,213.056
227,FDW20,20.75,Low Fat,0.024129332,Fruits and Vegetables,124.173,Epic,OUT013,1987,High,Tier 3,Supermarket Type1,2956.152
228,DRF27,,Low Fat,0.049754975,Dairy,152.134,G4S,OUT019,1985,Small,Tier 1,Grocery Store,153.134
229,FDS49,9,Low Fat,0,Canned,79.7644,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,1649.8524
230,FDX25,,Low Fat,0.101561568,Canned,181.9292,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,3101.2964
231,NCX42,,Low Fat,0.005949644,Household,165.6526,Brinks,OUT027,1985,Medium,Tier 3,Supermarket Type3,4769.1254
232,FDG33,,Regular,0.13956116,Seafood,170.4764,NSPS,OUT027,1985,Medium,Tier 3,Supermarket Type3,3435.528
233,FDL56,14.1,Low Fat,0.126035694,Fruits and Vegetables,86.4198,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,1133.8574
234,FDF14,7.55,Low Fat,0.027164679,Canned,152.334,Epic,OUT035,2004,Small,Tier 2,Supermarket Type1,2603.278
235,NCD06,13,Low Fat,0.099325278,Household,45.406,Epic,OUT046,1997,Small,Tier 1,Supermarket Type1,605.878
236,DRM47,,Low Fat,0.04357366,Hard Drinks,192.8846,AHS,OUT027,1985,Medium,Tier 3,Supermarket Type3,2293.0152
237,FDS46,,Regular,0.082741482,Snack Foods,118.7782,Prosegur,OUT019,1985,Small,Tier 1,Grocery Store,119.1782
238,FDB35,12.3,Regular,0.064565202,Starchy Foods,92.9804,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,1929.4884
239,FDX21,,LF,0.084554569,Snack Foods,109.8912,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,2074.6328
240,NCU05,,Low Fat,0.058451805,Health and Hygiene,79.9618,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,241.6854
241,NCR38,17.25,Low Fat,0.113748685,Household,251.3724,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,6795.1548
242,NCR18,15.85,Low Fat,0.020603511,Household,42.7112,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,639.168
243,NCU41,18.85,Low Fat,0.052044976,Health and Hygiene,192.1846,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,3248.4382
244,FDY56,16.35,Regular,0.062764429,Fruits and Vegetables,227.6062,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,7222.5984
245,DRJ51,14.1,Low Fat,0.087977262,Dairy,229.0668,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,3225.1352
246,FDK21,7.905,Low Fat,0.010010425,Snack Foods,249.0408,Epic,OUT035,2004,Small,Tier 2,Supermarket Type1,3755.112
247,FDY25,12,Low Fat,0.033946163,Canned,179.3976,Brinks,OUT013,1987,High,Tier 3,Supermarket Type1,3440.8544
248,FDU44,12.15,Regular,0.058414678,Fruits and Vegetables,163.4552,Allied Universal,OUT035,2004,Small,Tier 2,Supermarket Type1,974.7312
249,FDL43,10.1,Low Fat,0.027106459,Meat,75.367,NSPS,OUT049,1999,Medium,Tier 1,Supermarket Type1,535.969
250,FDF05,17.5,Low Fat,0.027022883,Frozen Foods,262.491,AHS,OUT017,2007,,Tier 2,Supermarket Type1,5259.82
251,DRF15,,Low Fat,0.058153409,Dairy,152.034,NSPS,OUT019,1985,Small,Tier 1,Grocery Store,306.268
252,FDL20,17.1,Low Fat,0.128937661,Fruits and Vegetables,112.3886,GardaWorld,OUT018,2009,Medium,Tier 3,Supermarket Type2,1779.0176
253,FDV32,7.785,Low Fat,0.088846306,Fruits and Vegetables,61.451,Epic,OUT049,1999,Medium,Tier 1,Supermarket Type1,759.012
254,FDJ34,11.8,Regular,0.09357779,Snack Foods,125.9704,GardaWorld,OUT013,1987,High,Tier 3,Supermarket Type1,1877.556
255,FDG08,13.15,Regular,0.165694678,Fruits and Vegetables,171.8764,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,3779.0808
256,FDQ04,,Low Fat,0.148392623,Frozen Foods,41.5796,Epic,OUT019,1985,Small,Tier 1,Grocery Store,41.2796
257,FDW13,8.5,Low Fat,0.098438394,Canned,51.1324,G4S,OUT017,2007,,Tier 2,Supermarket Type1,259.662
258,NCI17,8.645,Low Fat,0.143303291,Health and Hygiene,96.341,NSPS,OUT013,1987,High,Tier 3,Supermarket Type1,193.082
259,FDY03,17.6,Regular,0.076276208,Meat,110.9202,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,1687.803
260,FDS12,9.1,Low Fat,0.175103435,Baking Goods,127.5362,Prosegur,OUT017,2007,,Tier 2,Supermarket Type1,4655.9394
261,FDJ55,12.8,Regular,0.023511371,Meat,225.9404,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,4950.8888
262,DRK01,7.63,Low Fat,0.06105276,Soft Drinks,95.4436,G4S,OUT035,2004,Small,Tier 2,Supermarket Type1,1418.154
263,FDG28,9.285,Regular,0.049559042,Frozen Foods,246.4144,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,1225.072
264,FDY38,13.6,Regular,0.119418124,Dairy,231.03,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,5359.69
265,FDN01,8.895,Low Fat,0.072545601,Breakfast,176.237,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,1764.37
266,NCR54,16.35,Low Fat,0.090486828,Household,195.211,NSPS,OUT013,1987,High,Tier 3,Supermarket Type1,2553.343
267,FDG29,17.6,Low Fat,0.056245075,Frozen Foods,43.3454,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,1006.6896
268,FDG24,7.975,Low Fat,0.014618973,Baking Goods,85.225,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,1081.925
269,FDG59,15.85,Low Fat,0.043479126,Starchy Foods,36.7164,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,308.9312
270,FDM28,15.7,Low Fat,0.045166237,Frozen Foods,178.666,Epic,OUT013,1987,High,Tier 3,Supermarket Type1,2516.724
271,FDW04,8.985,Regular,0.057827101,Frozen Foods,128.831,NSPS,OUT046,1997,Small,Tier 1,Supermarket Type1,1428.141
272,FDS26,20.35,Low Fat,0.089394766,Dairy,260.1594,Brinks,OUT013,1987,High,Tier 3,Supermarket Type1,2093.2752
273,FDQ56,6.59,Low Fat,0.10550944,Fruits and Vegetables,85.6908,GardaWorld,OUT013,1987,High,Tier 3,Supermarket Type1,1929.4884
274,FDK51,19.85,Low Fat,0.005234153,Dairy,264.0884,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,5829.7448
275,FDL22,16.85,Low Fat,0.036390174,Snack Foods,91.4488,Brinks,OUT046,1997,Small,Tier 1,Supermarket Type1,2082.6224
276,FDH19,,Low Fat,0.03292824,Meat,173.1738,GardaWorld,OUT027,1985,Medium,Tier 3,Supermarket Type3,7298.4996
277,FDY55,16.75,Low Fat,0.081252534,Fruits and Vegetables,256.4988,G4S,OUT013,1987,High,Tier 3,Supermarket Type1,7452.9652
278,FDY03,17.6,Regular,0.076552407,Meat,110.5202,Prosegur,OUT017,2007,,Tier 2,Supermarket Type1,450.0808
279,FDK21,7.905,Low Fat,0.016758569,Snack Foods,250.4408,Prosegur,OUT010,1998,,Tier 3,Grocery Store,500.6816
280,FDZ10,,Low Fat,0.044248175,Snack Foods,126.202,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,3668.558
281,FDZ32,7.785,Regular,0.038288087,Fruits and Vegetables,103.1964,AHS,OUT018,2009,Medium,Tier 3,Supermarket Type2,736.3748
282,NCZ18,7.825,Low Fat,0.186032678,Household,253.0698,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,6088.0752
283,NCF07,,Low Fat,0.031867464,Household,101.0016,NSPS,OUT027,1985,Medium,Tier 3,Supermarket Type3,2125.2336
284,DRE49,20.75,Low Fat,0.021370201,Soft Drinks,153.0024,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,2277.036
285,FDJ08,,Low Fat,0.193772568,Fruits and Vegetables,190.3846,GardaWorld,OUT019,1985,Small,Tier 1,Grocery Store,573.2538
286,FDT39,6.26,Regular,0.009866049,Meat,151.1366,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,2267.049
287,FDE08,18.2,Low Fat,0.082551042,Fruits and Vegetables,147.3734,NSPS,OUT010,1998,,Tier 3,Grocery Store,296.9468
288,NCD06,13,Low Fat,0.099729888,Household,46.306,Epic,OUT018,2009,Medium,Tier 3,Supermarket Type2,559.272
289,FDB57,20.25,Regular,0.018801549,Fruits and Vegetables,222.1772,Brinks,OUT035,2004,Small,Tier 2,Supermarket Type1,5559.43
290,NCT54,8.695,Low Fat,0.119721451,Household,95.5094,GardaWorld,OUT049,1999,Medium,Tier 1,Supermarket Type1,1237.7222
291,DRF49,7.27,Low Fat,0.071222087,Soft Drinks,113.5518,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,569.259
292,FDM25,,Regular,0.060371962,Breakfast,174.0712,NSPS,OUT027,1985,Medium,Tier 3,Supermarket Type3,3866.9664
293,FDF20,12.85,low fat,0.033287541,Fruits and Vegetables,198.4768,Brinks,OUT045,2002,,Tier 2,Supermarket Type1,1379.5376
294,FDH27,7.075,Low Fat,0.05858462,Dairy,142.7128,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,1869.5664
295,FDV60,,Regular,0.11679292,Baking Goods,196.211,Brinks,OUT027,1985,Medium,Tier 3,Supermarket Type3,5499.508
296,FDY59,8.195,Low Fat,0.031452265,Baking Goods,94.3462,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,925.462
297,FDK36,7.09,Low Fat,0.00721395,Baking Goods,47.9034,Brinks,OUT035,2004,Small,Tier 2,Supermarket Type1,583.2408
298,NCM31,6.095,Low Fat,0.081196619,Others,141.4154,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,1418.154
299,FDE33,19.35,Regular,0.049916364,Fruits and Vegetables,80.2644,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,942.7728
300,FDU36,6.15,Low Fat,0.04627095,Baking Goods,99.3384,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,2364.9216
301,FDV13,,Regular,0.02747716,Canned,87.9856,AHS,OUT027,1985,Medium,Tier 3,Supermarket Type3,3251.7672
302,FDW39,-7347,Regular,0.064625342,Meat,176.937,GardaWorld,OUT019,1985,Small,Tier 1,Grocery Store,176.437
303,FDV20,,Regular,0.104704537,Fruits and Vegetables,125.2678,Brinks,OUT019,1985,Small,Tier 1,Grocery Store,254.3356
304,NCQ54,17.7,Low Fat,0.012540003,Household,167.0474,G4S,OUT035,2004,Small,Tier 2,Supermarket Type1,5895.659
305,FDO23,17.85,Low Fat,0.147023834,Breads,93.7436,GardaWorld,OUT018,2009,Medium,Tier 3,Supermarket Type2,1134.5232
306,DRE60,9.395,Low Fat,0.159657596,Soft Drinks,224.972,G4S,OUT045,2002,,Tier 2,Supermarket Type1,7696.648
307,DRP47,15.75,Low Fat,0.141398626,Hard Drinks,250.5382,Brinks,OUT017,2007,,Tier 2,Supermarket Type1,2775.7202
308,FDB21,7.475,Low Fat,0.148821808,Fruits and Vegetables,241.2854,G4S,OUT045,2002,,Tier 2,Supermarket Type1,5317.0788
309,FDR04,7.075,Low Fat,0,Frozen Foods,98.0068,GardaWorld,OUT018,2009,Medium,Tier 3,Supermarket Type2,874.8612
310,FDX23,6.445,Low Fat,0.029691762,Baking Goods,92.6436,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,1039.9796
311,FDX19,19.1,Low Fat,0.096715523,Fruits and Vegetables,235.0958,NSPS,OUT035,2004,Small,Tier 2,Supermarket Type1,3038.0454
312,FDD40,20.25,Regular,0.014790559,Dairy,193.6162,Epic,OUT035,2004,Small,Tier 2,Supermarket Type1,3848.324
313,FDA01,15,Regular,0.054378253,Canned,59.1904,Epic,OUT046,1997,Small,Tier 1,Supermarket Type1,527.3136
314,FDS33,6.67,Regular,0.123428594,Snack Foods,89.1514,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,2390.8878
315,FDM50,,Regular,0.029943463,Canned,60.222,Prosegur,OUT027,1985,Medium,Tier 3,Supermarket Type3,1677.816
316,FDB29,16.7,Regular,0.052368061,Frozen Foods,112.7176,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,801.6232
317,FDF46,7.07,Low Fat,0.093861144,Snack Foods,115.5834,Epic,OUT045,2002,,Tier 2,Supermarket Type1,1267.0174
318,FDA33,6.48,Low Fat,0.033968647,Snack Foods,148.0076,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,886.8456
319,FDC08,19,Regular,0.173154079,Fruits and Vegetables,228.272,Brinks,OUT010,1998,,Tier 3,Grocery Store,452.744
320,FDB53,13.35,Low Fat,0.139735226,Frozen Foods,147.5392,Brinks,OUT045,2002,,Tier 2,Supermarket Type1,3877.6192
321,FDY31,,Low Fat,0.043351896,Fruits and Vegetables,146.6418,GardaWorld,OUT027,1985,Medium,Tier 3,Supermarket Type3,4414.254
322,DRQ35,,Low Fat,0.042086652,Hard Drinks,122.4388,GardaWorld,OUT027,1985,Medium,Tier 3,Supermarket Type3,5448.9072
323,FDX36,9.695,Regular,0.12848269,Baking Goods,223.9404,Brinks,OUT049,1999,Medium,Tier 1,Supermarket Type1,4950.8888
324,DRD13,15,Low Fat,0.049357077,Soft Drinks,62.6168,G4S,OUT017,2007,,Tier 2,Supermarket Type1,958.752
325,FDC52,11.15,Regular,0.008326735,Dairy,149.9708,AHS,OUT017,2007,,Tier 2,Supermarket Type1,1956.1204
326,FDB45,20.85,Low Fat,0.021362955,Fruits and Vegetables,103.2306,Prosegur,OUT049,1999,Medium,Tier 1,Supermarket Type1,2404.2038
327,NCK19,9.8,Low Fat,0.151420934,Others,194.3478,Brinks,OUT010,1998,,Tier 3,Grocery Store,387.4956
328,FDV51,16.35,Low Fat,0.032511818,Meat,165.0842,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,994.7052
329,FDZ35,9.6,Regular,0.022323658,Breads,101.299,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,1754.383
330,NCW17,,Low Fat,0.019292355,Health and Hygiene,129.9994,Brinks,OUT027,1985,Medium,Tier 3,Supermarket Type3,3340.9844
331,FDV59,13.35,Low Fat,0.048124443,Breads,216.7166,GardaWorld,OUT045,2002,,Tier 2,Supermarket Type1,3918.8988
332,DRH39,20.7,Low Fat,0.09261307,Dairy,76.367,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,306.268
333,FDN60,,Low Fat,0.094697274,Baking Goods,158.4604,AHS,OUT027,1985,Medium,Tier 3,Supermarket Type3,4278.4308
334,FDU55,16.2,Low Fat,0.035984104,Fruits and Vegetables,260.6278,AHS,OUT045,2002,,Tier 2,Supermarket Type1,4425.5726
335,FDN58,,Regular,0.056596985,Snack Foods,230.9984,AHS,OUT027,1985,Medium,Tier 3,Supermarket Type3,9267.936
336,FDC41,,Low Fat,0.2047,Frozen Foods,76.867,Epic,OUT019,1985,Small,Tier 1,Grocery Store,229.701
337,FDO01,,Regular,0.020618324,Breakfast,129.3994,NSPS,OUT027,1985,Medium,Tier 3,Supermarket Type3,2055.9904
338,NCO43,5.5,Low Fat,0.04709821,Others,101.3016,NSPS,OUT046,1997,Small,Tier 1,Supermarket Type1,3339.6528
339,FDQ07,15.1,Regular,0.087584126,Fruits and Vegetables,221.7456,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,6410.3224
340,FDF28,15.7,Regular,0.038078899,Frozen Foods,122.9046,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,1992.0736
341,FDM01,7.895,reg,0.095102092,Breakfast,104.4332,Brinks,OUT017,2007,,Tier 2,Supermarket Type1,2870.9296
342,FDY49,,Regular,0.011953902,Canned,164.5184,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,2807.0128
343,FDR24,17.35,Regular,0.062799379,Baking Goods,88.183,NSPS,OUT013,1987,High,Tier 3,Supermarket Type1,539.298
344,NCY18,7.285,Low Fat,0.031125709,Household,174.3054,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,4377.635
345,NCY30,20.25,Low Fat,0.026005891,Household,180.9976,AHS,OUT045,2002,,Tier 2,Supermarket Type1,2716.464
346,FDJ22,,Low Fat,0.09246392,Snack Foods,190.9504,NSPS,OUT019,1985,Small,Tier 1,Grocery Store,383.5008
347,DRI37,15.85,Low Fat,0.107765165,Soft Drinks,59.5904,Prosegur,OUT049,1999,Medium,Tier 1,Supermarket Type1,703.0848
348,FDL27,6.17,Low Fat,0.010647477,Meat,66.3826,Prosegur,OUT049,1999,Medium,Tier 1,Supermarket Type1,1937.478
349,NCO30,19.5,Low Fat,0.015749341,Household,182.2608,NSPS,OUT049,1999,Medium,Tier 1,Supermarket Type1,3307.6944
350,NCB07,19.2,Low Fat,0.077628053,Household,197.611,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,3142.576
351,FDX25,16.7,Low Fat,0,Canned,181.2292,G4S,OUT018,2009,Medium,Tier 3,Supermarket Type2,2554.0088
352,FDP59,20.85,Regular,0.056695731,Breads,104.0648,NSPS,OUT018,2009,Medium,Tier 3,Supermarket Type2,1869.5664
353,FDR59,14.5,Regular,0.063993068,Breads,260.4594,Brinks,OUT045,2002,,Tier 2,Supermarket Type1,5494.8474
354,FDT27,11.395,Regular,0.069529262,Meat,233.1616,Brinks,OUT013,1987,High,Tier 3,Supermarket Type1,6093.4016
355,DRI01,7.97,Low Fat,0.034452949,Soft Drinks,174.0422,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,2586.633
356,FDU09,7.71,Regular,0.06670068,Snack Foods,55.2956,Allied Universal,OUT049,1999,Medium,Tier 1,Supermarket Type1,1255.6988
357,FDH26,19.25,Regular,0.034699737,Canned,141.7496,NSPS,OUT046,1997,Small,Tier 1,Supermarket Type1,4093.3384
358,FDH27,7.075,Low Fat,0.058346939,Dairy,142.2128,Epic,OUT046,1997,Small,Tier 1,Supermarket Type1,3163.8816
359,FDN39,,Regular,0.065203103,Meat,166.0816,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,5033.448
360,FDH40,11.6,Regular,0.078929571,Frozen Foods,79.9276,GardaWorld,OUT046,1997,Small,Tier 1,Supermarket Type1,1137.1864
361,FDJ56,,Low Fat,0.182514881,Fruits and Vegetables,98.77,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,2696.49
362,DRN47,12.1,Low Fat,0.016895293,Hard Drinks,178.566,AHS,OUT018,2009,Medium,Tier 3,Supermarket Type2,898.83
363,NCO17,10,Low Fat,0.073379745,Health and Hygiene,118.244,Brinks,OUT046,1997,Small,Tier 1,Supermarket Type1,2756.412
364,FDX60,14.35,Low Fat,0.08075758,Baking Goods,81.896,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,878.856
365,FDT22,10.395,Low Fat,0.112271498,Snack Foods,58.222,Epic,OUT049,1999,Medium,Tier 1,Supermarket Type1,659.142
366,FDX26,,Low Fat,0.153741385,Dairy,182.6292,Epic,OUT019,1985,Small,Tier 1,Grocery Store,182.4292
367,FDG45,8.1,Low Fat,0.127929521,Fruits and Vegetables,211.4902,Brinks,OUT013,1987,High,Tier 3,Supermarket Type1,3610.6334
368,FDD44,8.05,Regular,0.07838564,Fruits and Vegetables,256.4646,Allied Universal,OUT035,2004,Small,Tier 2,Supermarket Type1,5153.292
369,FDS15,9.195,Regular,0.078502143,Meat,108.7596,Brinks,OUT017,2007,,Tier 2,Supermarket Type1,2588.6304
370,FDL51,20.7,Regular,0.047684831,Dairy,212.5876,Prosegur,OUT018,2009,Medium,Tier 3,Supermarket Type2,1286.3256
371,FDL32,15.7,Regular,0.123159656,Fruits and Vegetables,110.1544,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,1230.3984
372,FDZ07,,Regular,0,Fruits and Vegetables,60.2194,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,1733.7432
373,NCW53,,Low Fat,0.053392944,Health and Hygiene,193.8162,Allied Universal,OUT019,1985,Small,Tier 1,Grocery Store,384.8324
374,NCA54,16.5,Low Fat,0.036715907,Household,180.0318,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,3969.4996
375,FDX09,9,Low Fat,0.065236932,Snack Foods,176.437,G4S,OUT035,2004,Small,Tier 2,Supermarket Type1,7763.228
376,FDO51,6.785,Regular,0.041947547,Meat,41.2112,GardaWorld,OUT013,1987,High,Tier 3,Supermarket Type1,809.6128
377,FDW49,19.5,Low Fat,0.082888496,Canned,178.6002,Prosegur,OUT018,2009,Medium,Tier 3,Supermarket Type2,1253.7014
378,FDB27,7.575,Low Fat,0.055390121,Dairy,195.2768,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,5715.2272
379,FDF45,18.2,Regular,0.012194556,Fruits and Vegetables,57.7904,G4S,OUT013,1987,High,Tier 3,Supermarket Type1,1464.76
380,FDV02,16.75,Low Fat,0.060495243,Dairy,169.8106,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,3251.1014
381,FDY28,7.47,Regular,0,Frozen Foods,214.3218,G4S,OUT035,2004,Small,Tier 2,Supermarket Type1,4274.436
382,FDX31,,Regular,0.014753811,Fruits and Vegetables,231.7958,G4S,OUT027,1985,Medium,Tier 3,Supermarket Type3,5375.0034
383,FDR43,,Low Fat,0.160707489,Fruits and Vegetables,38.019,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,1318.284
384,FDP51,13.85,Regular,0.085622362,Meat,119.4124,Epic,OUT018,2009,Medium,Tier 3,Supermarket Type2,2251.7356
385,FDL52,6.635,Regular,0.046350909,Frozen Foods,37.4506,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,1176.4686
386,FDR44,6.11,Regular,0.102920886,Fruits and Vegetables,130.4968,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,3523.4136
387,FDB34,15.25,Low Fat,0.026604781,Snack Foods,86.2198,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,610.5386
388,FDC50,15.85,Low Fat,0,Canned,96.4094,Brinks,OUT035,2004,Small,Tier 2,Supermarket Type1,1237.7222
389,FDT57,15.2,Low Fat,0.031860325,Snack Foods,235.1248,G4S,OUT010,1998,,Tier 3,Grocery Store,474.0496
390,FDP22,,Regular,0,Snack Foods,52.6666,AHS,OUT027,1985,Medium,Tier 3,Supermarket Type3,717.7324
391,DRE49,20.75,LF,0.021250002,Soft Drinks,150.5024,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,2580.6408
392,FDM40,10.195,Low Fat,0.159936948,Frozen Foods,143.2154,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,2552.6772
393,FDY32,7.605,Low Fat,0.129503146,Fruits and Vegetables,164.021,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,3914.904
394,FDW07,18,Regular,0.142688846,Fruits and Vegetables,88.5514,NSPS,OUT046,1997,Small,Tier 1,Supermarket Type1,796.9626
395,FDU02,,Low Fat,0.179484411,Dairy,228.9352,AHS,OUT019,1985,Small,Tier 1,Grocery Store,916.1408
396,NCF18,18.35,Low Fat,0.089163056,Household,191.3504,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,3259.7568
397,FDQ56,6.59,Low Fat,0.105761491,Fruits and Vegetables,84.8908,G4S,OUT049,1999,Medium,Tier 1,Supermarket Type1,1677.816
